Experiment,datafile,Layer,SumSliceX,SumSliceXsame,SumSliceXgain,SumSliceXlost
dwss_1_03232019_FR,dwss_1_03232019_FR_02_t1_ORG,1400,6238,0,6238,18
dwss_1_03232019_FR,dwss_1_03232019_FR_02_t1_ORG,1600,2976,0,2976,951
dwss_1_03232019_FR,dwss_1_03232019_FR_02_t1_ORG,1800,631,0,631,0
dwss_1_03232019_FR,dwss_1_03232019_FR_02_t1_ORG,2000,1487,0,1487,46
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,200,2077,0,2077,289
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,400,1831,0,1831,787
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,600,2433,1076,1357,3338
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,800,9603,2486,7117,4370
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,1000,2286,800,1486,2195
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,1200,8645,4773,3872,3944
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,1400,7843,3503,4340,2735
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,1600,3315,685,2630,2291
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,1800,1522,191,1331,440
dwss_1_03232019_FR,dwss_1_03232019_FR_03_t1_ORG,2000,2904,612,2292,875
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,200,2329,1981,348,96
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,400,3482,394,3088,1437
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,600,4579,1442,3137,991
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,800,9954,4084,5870,5519
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,1000,5055,626,4429,1660
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,1200,10084,6103,3981,2542
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,1400,11518,5491,6027,2352
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,1600,4323,834,3489,2481
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,1800,1956,270,1686,1252
dwss_1_03232019_FR,dwss_1_03232019_FR_04_t1_ORG,2000,2599,665,1934,2239
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,200,3493,1538,1955,791
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,400,3090,779,2311,2703
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,600,9717,2270,7447,2309
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,800,7239,3716,3523,6238
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,1000,6168,2398,3770,2657
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,1200,12968,7840,5128,2244
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,1400,16623,6664,9959,4854
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,1600,8398,2290,6108,2033
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,1800,8219,882,7337,1074
dwss_1_03232019_FR,dwss_1_03232019_FR_05_t1_ORG,2000,9459,1000,8459,1599
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,200,4099,2234,1865,1259
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,400,3360,1879,1481,1211
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,600,5398,4221,1177,5496
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,800,12078,4070,8008,3169
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,1000,12007,3937,8070,2231
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,1200,16691,9737,6954,3231
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,1400,20399,9021,11378,7602
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,1600,12594,5791,6803,2607
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,1800,9550,3686,5864,4533
dwss_1_03232019_FR,dwss_1_03232019_FR_06_t1_ORG,2000,12403,5001,7402,4458
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,200,3874,3021,853,1078
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,400,8449,1897,6552,1463
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,600,11064,4603,6461,795
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,800,10489,4750,5739,7328
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,1000,12263,6556,5707,5451
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,1200,19788,11294,8494,5397
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,1400,23090,12901,10189,7498
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,1600,16383,6920,9463,5674
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,1800,11245,6123,5122,3427
dwss_1_03232019_FR,dwss_1_03232019_FR_07_t1_ORG,2000,16524,8237,8287,4166
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,200,4212,1995,2217,1879
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,400,6091,3885,2206,4564
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,600,8182,6226,1956,4838
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,800,5247,3653,1594,6836
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,1000,7410,5661,1749,6602
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,1200,13716,11515,2201,8273
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,1400,13102,11743,1359,11347
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,1600,11194,9954,1240,6429
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,1800,7470,6398,1072,4847
dwss_1_03232019_FR,dwss_1_03232019_FR_08_t1_ORG,2000,4433,3903,530,12621
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,200,9495,2191,7304,2021
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,400,6615,1482,5133,4609
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,600,8440,3641,4799,4541
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,800,10742,1152,9590,4095
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,1000,10063,3022,7041,4388
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,1200,13428,7399,6029,6317
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,1400,13190,4824,8366,8278
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,1600,10368,5872,4496,5322
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,1800,10783,5070,5713,2400
dwss_1_03232019_FR,dwss_1_03232019_FR_09_t1_ORG,2000,7564,1485,6079,2948
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,200,8824,5487,3337,4008
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,400,6597,3655,2942,2960
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,600,10470,6848,3622,1592
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,800,10851,6805,4046,3937
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,1000,8169,5127,3042,4936
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,1200,16428,9393,7035,4035
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,1400,19852,8847,11005,4343
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,1600,18413,9583,8830,785
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,1800,18090,10149,7941,634
dwss_1_03232019_FR,dwss_1_03232019_FR_10_t1_ORG,2000,14489,7461,7028,103
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,200,8539,5325,3214,3499
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,400,7587,3933,3654,2664
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,600,11579,7177,4402,3293
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,800,11282,8114,3168,2737
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,1000,7027,4730,2297,3439
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,1200,17299,10710,6589,5718
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,1400,22379,11464,10915,8388
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,1600,22796,13046,9750,5367
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,1800,22095,12656,9439,5434
dwss_1_03232019_FR,dwss_1_03232019_FR_11_t1_ORG,2000,16633,11372,5261,3117
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,200,9244,4699,4545,3840
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,400,9922,5410,4512,2177
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,600,13915,9305,4610,2274
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,800,13213,9481,3732,1801
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,1000,7270,4740,2530,2287
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,1200,16735,10922,5813,6377
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,1400,17578,12392,5186,9987
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,1600,18453,14102,4351,8694
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,1800,16806,13536,3270,8559
dwss_1_03232019_FR,dwss_1_03232019_FR_12_t1_ORG,2000,15547,11942,3605,4691
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,200,10230,4947,5283,4297
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,400,9532,6093,3439,3829
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,600,11713,9369,2344,4546
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,800,12721,10083,2638,3130
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,1000,10127,6387,3740,883
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,1200,20765,11808,8957,4927
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,1400,25016,13473,11543,4105
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,1600,30066,16621,13445,1832
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,1800,25691,15593,10098,1213
dwss_1_03232019_FR,dwss_1_03232019_FR_13_t1_ORG,2000,22128,14669,7459,878
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,200,9536,5527,4009,4703
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,400,5920,4463,1457,5069
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,600,11515,8573,2942,3140
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,800,13843,9922,3921,2799
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1000,11856,7584,4272,2543
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1200,26948,14227,12721,6538
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1400,31609,17569,14040,7447
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1600,30784,21446,9338,8620
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,1800,22506,17649,4857,8042
dwss_1_03232019_FR,dwss_1_03232019_FR_14_t1_ORG,2000,20252,16735,3517,5393
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,200,11923,6031,5892,3505
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,400,8833,4230,4603,1690
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,600,15248,10219,5029,1296
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,800,15430,10716,4714,3127
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1000,16264,9014,7250,2842
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1200,24762,15724,9038,11224
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1400,21453,17168,4285,14441
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1600,21759,18736,3023,12048
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,1800,20612,17583,3029,4923
dwss_1_03232019_FR,dwss_1_03232019_FR_15_t1_ORG,2000,20182,17237,2945,3015
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,200,15397,8071,7326,3852
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,400,9985,5797,4188,3036
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,600,14313,12516,1797,2732
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,800,16034,12956,3078,2474
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1000,15346,12560,2786,3704
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1200,28237,18294,9943,6468
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1400,37110,18531,18579,2922
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1600,32264,18959,13305,2800
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,1800,23686,18704,4982,1908
dwss_1_03232019_FR,dwss_1_03232019_FR_16_t1_ORG,2000,23095,18553,4542,1629
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,200,16457,11555,4902,3842
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,400,13927,7083,6844,2902
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,600,17768,13343,4425,970
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,800,17319,13200,4119,2834
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1000,18624,12289,6335,3057
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1200,26898,17947,8951,10290
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1400,26329,21015,5314,16095
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1600,23832,20005,3827,12259
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,1800,21992,18863,3129,4823
dwss_1_03232019_FR,dwss_1_03232019_FR_17_t1_ORG,2000,21871,19105,2766,3990
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,200,17360,13977,3383,2480
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,400,16589,12894,3695,1033
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,600,18321,16815,1506,953
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,800,19383,16714,2669,605
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1000,21715,17796,3919,828
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1200,31575,22379,9196,4519
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1400,39862,22146,17716,4183
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1600,34230,21306,12924,2526
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,1800,25615,20080,5535,1912
dwss_1_03232019_FR,dwss_1_03232019_FR_18_t1_ORG,2000,22255,19350,2905,2521
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,200,21612,13518,8094,3842
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,400,21969,14966,7003,1623
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,600,20513,16890,3623,1431
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,800,25548,17440,8108,1943
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1000,25385,19920,5465,1795
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1200,35717,23783,11934,7792
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1400,35186,24405,10781,15457
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1600,25831,21547,4284,12683
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,1800,23231,19973,3258,5642
dwss_1_03232019_FR,dwss_1_03232019_FR_19_t1_ORG,2000,26367,18958,7409,3297
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,200,21354,18184,3170,3428
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,400,21307,19536,1771,2433
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,600,20880,18297,2583,2216
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,800,20298,18181,2117,7367
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1000,19681,17896,1785,7489
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1200,30409,23174,7235,12543
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1400,30299,21143,9156,14043
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1600,25945,18660,7285,7171
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,1800,21301,18710,2591,4521
dwss_1_03232019_FR,dwss_1_03232019_FR_20_t1_ORG,2000,25309,23386,1923,2981
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,200,25935,17337,8598,4017
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,400,27421,19421,8000,1886
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,600,31047,18780,12267,2100
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,800,30085,17370,12715,2928
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1000,24725,16603,8122,3078
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1200,24274,18629,5645,11780
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1400,29326,18680,10646,11619
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1600,24634,16739,7895,9206
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,1800,20306,15985,4321,5316
dwss_1_03232019_FR,dwss_1_03232019_FR_21_t1_ORG,2000,21003,17444,3559,7865
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,200,18184,14493,3691,11442
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,400,20704,18424,2280,8997
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,600,22926,21384,1542,9663
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,800,24280,21893,2387,8192
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1000,26827,22745,4082,1980
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1200,26869,21729,5140,2545
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1400,22605,21661,944,7665
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1600,21709,20187,1522,4447
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,1800,21750,17565,4185,2741
dwss_1_03232019_FR,dwss_1_03232019_FR_22_t1_ORG,2000,19807,18957,850,2046
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,200,13760,11574,2186,6610
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,400,15137,11978,3159,8726
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,600,18465,15788,2677,7138
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,800,22790,17260,5530,7020
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1000,22599,18300,4299,8527
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1200,38002,19528,18474,7341
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1400,38490,18095,20395,4510
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1600,33597,16409,17188,5300
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,1800,28414,16862,11552,4888
dwss_1_03232019_FR,dwss_1_03232019_FR_23_t1_ORG,2000,33360,15346,18014,4461
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,200,764,46,718,56
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,400,3889,649,3240,89
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,600,4730,2018,2712,214
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,800,5275,3104,2171,48
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1000,5407,3057,2350,218
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1200,4850,2447,2403,194
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1400,5762,2293,3469,60
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1600,4235,1015,3220,168
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,1800,3564,523,3041,301
dwss_1_04062019_FR,dwss_1_04062019_FR_02_t1_ORG,2000,87,0,87,51
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,200,786,139,647,625
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,400,5405,2294,3111,1595
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,600,1968,1313,655,3417
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,800,2124,1983,141,3292
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1000,8157,4646,3511,761
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1200,1680,1328,352,3522
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1400,2612,2289,323,3473
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1600,1785,1288,497,2947
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,1800,2462,735,1727,2829
dwss_1_04062019_FR,dwss_1_04062019_FR_03_t1_ORG,2000,778,0,778,87
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,200,1443,170,1273,616
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,400,3137,561,2576,4844
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,600,2373,144,2229,1824
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,800,1114,80,1034,2044
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1000,7372,4198,3174,3959
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1200,1401,359,1042,1321
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1400,1925,103,1822,2509
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1600,1220,1,1219,1784
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,1800,1996,564,1432,1898
dwss_1_04062019_FR,dwss_1_04062019_FR_04_t1_ORG,2000,502,0,502,778
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,200,1204,305,899,1138
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,400,1094,291,803,2846
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,600,850,486,364,1887
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,800,1247,216,1031,898
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1000,11776,4764,7012,2608
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1200,3410,370,3040,1031
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1400,2892,652,2240,1273
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1600,3658,384,3274,836
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,1800,4852,1018,3834,978
dwss_1_04062019_FR,dwss_1_04062019_FR_05_t1_ORG,2000,672,88,584,414
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,200,5207,370,4837,834
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,400,2951,244,2707,850
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,600,5736,707,5029,143
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,800,2246,302,1944,945
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1000,5387,3383,2004,8393
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1200,4680,1941,2739,1469
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1400,2445,606,1839,2286
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1600,4110,1227,2883,2431
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,1800,7423,2417,5006,2435
dwss_1_04062019_FR,dwss_1_04062019_FR_06_t1_ORG,2000,1833,214,1619,458
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,200,7148,2476,4672,2731
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,400,4829,916,3913,2035
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,600,7034,3200,3834,2536
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,800,6047,1038,5009,1208
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1000,8065,3442,4623,1945
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1200,12041,3436,8605,1244
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1400,6998,1644,5354,801
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1600,8826,3213,5613,897
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,1800,10037,4887,5150,2536
dwss_1_04062019_FR,dwss_1_04062019_FR_07_t1_ORG,2000,6721,1418,5303,415
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,200,7451,2729,4722,4419
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,400,7136,2081,5055,2748
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,600,8252,3942,4310,3092
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,800,7637,3474,4163,2573
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1000,9873,3598,6275,4467
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1200,9807,4830,4977,7211
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1400,9206,3264,5942,3734
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1600,10926,4798,6128,4028
dwss_1_04062019_FR,dwss_1_04062019_FR_08_t1_ORG,1800,10698,5225,5473,4812
