Experiment,datafile,Layer,SumSliceY,SumSliceYsame,SumSliceYgain,SumSliceYlost
SM_1_04232019_FR,SM_1_04232019_FR_14_t1_ORG,600,23180,8750,14430,9592
SM_1_04232019_FR,SM_1_04232019_FR_14_t1_ORG,800,20971,8607,12364,7644
SM_1_04232019_FR,SM_1_04232019_FR_14_t1_ORG,1000,31709,15975,15734,14660
SM_1_04232019_FR,SM_1_04232019_FR_14_t1_ORG,1200,27670,10483,17187,9010
SM_1_04232019_FR,SM_1_04232019_FR_14_t1_ORG,1400,45163,26454,18709,12525
SM_1_04232019_FR,SM_1_04232019_FR_14_t1_ORG,1600,34950,18822,16128,12161
SM_1_04232019_FR,SM_1_04232019_FR_14_t1_ORG,1800,36349,20552,15797,12578
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,200,117070,95736,21334,23287
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,400,17623,8709,8914,14080
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,600,18255,8333,9922,14847
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,800,20407,9101,11306,11870
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,1000,34090,15770,18320,15939
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,1200,28475,14500,13975,13170
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,1400,48555,29047,19508,16116
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,1600,37963,19365,18598,15585
SM_1_04232019_FR,SM_1_04232019_FR_15_t1_ORG,1800,40944,21211,19733,15138
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,200,123051,98158,24893,18912
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,400,24805,6576,18229,11047
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,600,23192,7564,15628,10691
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,800,25358,9001,16357,11406
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,1000,32024,12664,19360,21426
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,1200,28067,10167,17900,18308
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,1400,37619,19845,17774,28710
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,1600,31337,13853,17484,24110
SM_1_04232019_FR,SM_1_04232019_FR_16_t1_ORG,1800,30884,14862,16022,26082
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,200,139518,105176,34342,17875
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,400,10281,3706,6575,21099
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,600,15548,7169,8379,16023
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,800,20355,7379,12976,17979
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,1000,36610,12409,24201,19615
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,1200,30607,9764,20843,18303
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,1400,40900,17340,23560,20279
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,1600,34699,12775,21924,18562
SM_1_04232019_FR,SM_1_04232019_FR_17_t1_ORG,1800,41975,15041,26934,15843
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,200,156874,117094,39780,22424
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,400,23994,4103,19891,6178
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,600,30047,8120,21927,7428
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,800,32698,11069,21629,9286
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,1000,43401,16996,26405,19614
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,1200,41360,15322,26038,15285
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,1400,49428,20284,29144,20616
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,1600,49047,17814,31233,16885
SM_1_04232019_FR,SM_1_04232019_FR_18_t1_ORG,1800,46203,20033,26170,21942
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,200,156307,116625,39682,40249
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,400,26991,8789,18202,15205
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,600,12222,6329,5893,23718
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,800,21363,11247,10116,21451
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,1000,24855,13315,11540,30086
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,1200,29617,14876,14741,26484
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,1400,38018,21861,16157,27567
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,1600,35795,18315,17480,30732
SM_1_04232019_FR,SM_1_04232019_FR_19_t1_ORG,1800,37718,19002,18716,27201
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,200,132932,101842,31090,54465
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,400,31474,9901,21573,17090
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,600,29738,6317,23421,5905
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,800,36240,12232,24008,9131
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,1000,39685,12917,26768,11938
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,1200,46512,14383,32129,15234
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,1400,49224,19181,30043,18837
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,1600,52842,18412,34430,17383
SM_1_04232019_FR,SM_1_04232019_FR_20_t1_ORG,1800,48848,17820,31028,19898
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,200,3729,0,3729,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,1400,848,0,848,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_02_t1_ORG,1800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,200,3130,3069,61,660
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,1400,722,666,56,182
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_03_t1_ORG,1800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,200,3029,2401,628,729
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,1400,0,0,0,722
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_04_t1_ORG,1800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,200,2255,1888,367,1141
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,1400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_05_t1_ORG,1800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,200,1309,1307,2,948
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,1400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_06_t1_ORG,1800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,200,520,397,123,912
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,1400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_07_t1_ORG,1800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,200,451,0,451,520
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,400,81,0,81,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,1400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_08_t1_ORG,1800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,200,272,229,43,222
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,400,0,0,0,81
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,600,894,0,894,0
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,1400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_09_t1_ORG,1800,673,0,673,0
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,200,0,0,0,272
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,400,376,0,376,0
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,600,607,524,83,370
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,1400,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,1600,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_10_t1_ORG,1800,808,55,753,618
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,200,2539,0,2539,0
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,400,1551,362,1189,14
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,600,1596,598,998,9
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,800,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,1000,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,1200,0,0,0,0
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,1400,1571,0,1571,0
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,1600,2784,0,2784,0
SM_1_04252019_FR,SM_1_04252019_FR_11_t1_ORG,1800,1383,407,976,401
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,200,11643,1441,10202,1098
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,400,2949,1066,1883,485
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,600,3072,419,2653,1177
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,800,2582,0,2582,0
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,1000,2883,0,2883,0
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,1200,3256,0,3256,0
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,1400,6070,1027,5043,544
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,1600,6295,1940,4355,844
SM_1_04252019_FR,SM_1_04252019_FR_12_t1_ORG,1800,2584,653,1931,730
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,200,15251,6722,8529,4921
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,400,5360,2096,3264,853
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,600,1596,1242,354,1830
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,800,6178,1681,4497,901
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,1000,4293,1145,3148,1738
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,1200,4774,1894,2880,1362
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,1400,5789,2723,3066,3347
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,1600,9156,3420,5736,2875
SM_1_04252019_FR,SM_1_04252019_FR_13_t1_ORG,1800,4493,1254,3239,1330
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,200,35141,10982,24159,4269
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,400,8886,3986,4900,1374
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,600,4895,1247,3648,349
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,800,7576,3577,3999,2601
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,1000,9642,2805,6837,1488
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,1200,8689,3435,5254,1339
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,1400,13255,4572,8683,1217
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,1600,12011,6606,5405,2550
SM_1_04252019_FR,SM_1_04252019_FR_14_t1_ORG,1800,8203,2261,5942,2232
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,200,53400,24974,28426,10167
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,400,9004,3759,5245,5127
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,600,6677,2305,4372,2590
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,800,9606,3694,5912,3882
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,1000,11337,4546,6791,5096
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,1200,14386,4257,10129,4432
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,1400,19123,5372,13751,7883
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,1600,15713,5575,10138,6436
SM_1_04252019_FR,SM_1_04252019_FR_15_t1_ORG,1800,14804,2998,11806,5205
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,200,67542,40758,26784,12642
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,400,10589,4358,6231,4646
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,600,9704,2833,6871,3844
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,800,11780,4581,7199,5025
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,1000,15666,5676,9990,5661
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,1200,15112,5310,9802,9076
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,1400,24429,8211,16218,10912
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,1600,18550,6865,11685,8848
SM_1_04252019_FR,SM_1_04252019_FR_16_t1_ORG,1800,13097,4218,8879,10586
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,200,88204,52926,35278,14616
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,400,15763,5898,9865,4691
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,600,17384,7090,10294,2614
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,800,16236,5867,10369,5913
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,1000,23863,9391,14472,6275
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,1200,23986,9134,14852,5978
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,1400,33244,14270,18974,10159
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,1600,23852,10274,13578,8276
SM_1_04252019_FR,SM_1_04252019_FR_17_t1_ORG,1800,22843,6430,16413,6667
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,200,101546,71811,29735,16393
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,400,15596,6031,9565,9732
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,600,17171,9850,7321,7534
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,800,13197,7008,6189,9228
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,1000,18327,10035,8292,13828
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,1200,24121,11925,12196,12061
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,1400,28563,14388,14175,18856
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,1600,24124,10373,13751,13479
SM_1_04252019_FR,SM_1_04252019_FR_18_t1_ORG,1800,22739,9727,13012,13116
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,200,90288,72172,18116,29374
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,400,9666,5268,4398,10328
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,600,13175,7766,5409,9405
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,800,11220,5355,5865,7842
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,1000,14871,6069,8802,12258
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,1200,21353,9902,11451,14219
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,1400,25027,9938,15089,18625
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,1600,23597,10056,13541,14068
SM_1_04252019_FR,SM_1_04252019_FR_19_t1_ORG,1800,22703,7821,14882,14918
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,200,94963,78053,16910,12235
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,400,9780,4573,5207,5093
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,600,13525,7270,6255,5905
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,800,9752,6202,3550,5018
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,1000,11892,7590,4302,7281
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,1200,19281,12423,6858,8930
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,1400,21158,13622,7536,11405
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,1600,18275,12047,6228,11550
SM_1_04252019_FR,SM_1_04252019_FR_20_t1_ORG,1800,20202,12729,7473,9974
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,200,99872,52070,47802,42893
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,400,29479,1113,28366,8667
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,600,16453,863,15590,12662
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,800,3180,371,2809,9381
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,1000,2241,7,2234,11885
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,1200,3606,750,2856,18531
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,1400,1462,411,1051,20747
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,1600,2142,410,1732,17865
SM_1_04252019_FR,SM_1_04252019_FR_21_t1_ORG,1800,3670,818,2852,19384
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,200,112001,60333,51668,39539
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,400,29799,3253,26546,26226
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,600,49875,3710,46165,12743
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,800,46568,743,45825,2437
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,1000,22152,677,21475,1564
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,1200,6045,1004,5041,2602
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,1400,3841,433,3408,1029
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,1600,2460,514,1946,1628
SM_1_04252019_FR,SM_1_04252019_FR_22_t1_ORG,1800,5512,1968,3544,1702
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,200,117319,98966,18353,13035
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,400,27229,11718,15511,18081
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,600,40486,18805,21681,31070
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,800,37416,14135,23281,32433
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,1000,45461,10265,35196,11887
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,1200,54124,4602,49522,1443
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,1400,68989,2908,66081,933
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,1600,28587,1023,27564,1437
SM_1_04252019_FR,SM_1_04252019_FR_23_t1_ORG,1800,5705,1548,4157,3964
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,200,115694,103785,11909,13534
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,400,45812,18956,26856,8273
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,600,53905,21526,32379,18960
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,800,53168,13371,39797,24045
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,1000,61956,18440,43516,27021
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,1200,58472,10119,48353,44005
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,1400,80628,15840,64788,53149
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,1600,57254,8584,48670,20003
SM_1_04252019_FR,SM_1_04252019_FR_24_t1_ORG,1800,34656,2165,32491,3540
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,200,101722,99471,2251,16223
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,400,29752,20902,8850,24910
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,600,21889,15022,6867,38883
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,800,26008,17648,8360,35520
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,1000,28898,20222,8676,41734
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,1200,26271,16444,9827,42028
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,1400,33713,15726,17987,64902
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,1600,36060,7462,28598,49792
SM_1_04252019_FR,SM_1_04252019_FR_25_t1_ORG,1800,30263,4868,25395,29788
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,200,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,400,0,0,0,6
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,600,0,0,0,97
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,800,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,1000,0,0,0,108
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,1200,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,1400,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,1600,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_02_t1_ORG,1800,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,200,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,400,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,600,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,800,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,1000,168,0,168,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,1200,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,1400,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,1600,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_03_t1_ORG,1800,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,200,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,400,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,600,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,800,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,1000,0,0,0,168
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,1200,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,1400,0,0,0,0
SM_1_04262019_FR,SM_1_04262019_FR_04_t1_ORG,1600,0,0,0,0
